parent_asin,estimated_rating,title_y
B0932YH2S5,4.0,"BURIBURI Vanilla Essential Oil Set - 2 Pack 100% Pure Organic Vanilla Essential Oils 10ML for Diffuser, Aromatherapy, Massage, Soap Making"
B093GPYH6H,4.0,"QUACOWW 400 Pieces Dental Floss Picks, Flossers for Adults, Dental Care, Unwaxed Dental Floss, Dental Floss Picks, Access Flosser for Tooth Cleaning at Home"
B094R7LC3H,4.0,"Orthotic Gel Insoles with Metatarsal Massage- High Arch Supports Shoe Insert for Plantar Fasciitis Foot Pain Relief, Flat Feet Pronation, Heel Spur,Shin Splints Relief for Women and Men,Deep Heel Cup"
B094R7QK4Y,4.0,Orthotics High Arch Support Insoles - Semi Length Plantar Fasciitis Shoe Inserts - Breathe and Comfort Shock Absorption Memory Foam Cushioning Soles Foot Pain Relief No.4
B095BZZ6JQ,4.0,"Ear Plugs Noise Cancelling, Ultra Soft Foam Ear Plugs for Sleeping, 12 Pairs 35dB Sound Cancelling Ear Plugs for Shooting, Travel, Industry, Study"
B095JB2YSB,4.0,"Shower Brush with Bristles and Loofah, 360° Rotatable Body Back Brush Scrubber with Non-Slip Long Handle for Skin Exfoliating Bath, ​Massage Bristles Suitable for Wet or Dry, Men and Women (Blue)"
B097P6N17C,4.0,"Sleep Mask for Men Women, Cylomert 3D Eye Mask for Sleeping, Heavy Light Blocking Blindfold Concaved Model with Soft Comfort Strap for Good Dream Anytime(Claret-red)"
B09BQN1ZRJ,4.0,"MUNTO 12 Pack Replacement Toothbrush Heads Compatible with Philips Sonicare Electric Toothbrush with Click-on Handles, White"
B09BQQK4B7,4.0,"CAMECO Electric Heating Sleep Mask - 100% Blackout Eye Mask - Zero Eye Pressure - Adjustable Eye Cups - Perfect Sleeping Mask for Light Sleepers, Travelers, Midday Nappers（Gray）"
B09C429Z23,4.0,Apple Cider Vinegar Capsules 1000mg | Organic Herbal Supplement | Supports Healthy Weight | Helps with Digestion | 60 Capsules by Via Natura Organics
B09FPL7GG8,4.0,"Bath Bombs Gift Set 12 Fizzies, Shea & Coco Butter Dry Skin Moisturize, Perfect for Bubble & Spa Bath. Handmade Birthday Mothers Day Gifts idea for Her/Him, Wife, Girlfriend"
B09G14QDKJ,4.0,"Neti Pot Sinus Rinse Bottle Nasal Rinse Nose Wash Cleaner 300mlX2Bottles, Sinus Wash Nettie Pot Family Set with ON/Off Botton switches for Adult & Kids 300mlÿ"
B09L1FK5XC,4.0,Water Flosser and Electric Toothbrush Combo - ZoCCee 2in1 Oral Irrigator/Sonic Toothbrush - Suit for Home and Travel
B09LZ8NVD9,4.0,"ULTRA CLARITY Eyeglass Lens Cleaning Wipes 30-Pack, Moist Towelettes, Glasses, Phone & Electronic Screens, Optic Surfaces, Ideal Even on Coated Surfaces, Silicone-Free, Safe Professional Grade Formula"
B09MFFTQ89,4.0,"CITAITAI Water Flosser Cordless, Protable Water Flosser IPX7 Oral Irrigator for Teeth, Gums, Braces, Dental Care,with 4 Modes,5 Water Jet Tips for Multiple Users and Needs,USB Rechargeable-300ML"
B09MJGCT4Y,4.0,"Topbuy Cane Tips, Crutch Tips, 7/8 Inch, Reinforced Rubber Replacement Cane Tips, Replacement Crutch Tips, Gray,1 Pair"
B09MLSWBCR,4.0,"Topretty Electric Head Shaver for Men, 5 in 1 Skull Shaver, 8-Head Upgrade Wet Dry Beard Trimmer, Rotary Razor Shaving Kit with Floating Head, Bald Grooming Kit with Hair&Nose Trimmer, Massager, Brush"
B09Q9CYZWF,4.0,"Trace Minerals | Liquid Gut Health | Support for Gut Lining, Normal Digestion, Immunity, Metabolism, Detoxification | 10 mg Humic & Fulvic Acid | Unflavored | 32 fl oz"
B09RHV7K91,4.0,"DII Women's Adjustable Shower Wrap with Self-Fastening Closure, Small/Medium, Ruby"
B09VP74JYH,4.0,"Hair Dryers, Ionic 1875W Portable Hair Blow Dryer Intelligent Temperature Heat & Wind Speed Settings Technology, Negative Ion Hairdryer with AC Motor for Hair Care with Diffuser for Travel, Home"
B09XL8BX53,4.0,"ABEJOJO Night Vision Glasses for Men, Classic Aviator Sunglasses, Anti Glare Polarized Photochromic Driving Eyeglasses (Grey)"
B09YQZBC5M,4.0,"Water Dental Flosser Cordless for Teeth - Nicwell 4 Modes Dental Oral Irrigator, Portable and Rechargeable IPX7 Waterproof Powerful Battery Life Water Teeth Cleaner Picks for Home Travel"
B09YRZMWMW,4.0,"Grounding Half Sheet 10% Silver with Grounding Cord, Grounding Sheet Native Cotton for Better Sleep Healthy (36 x 91 Inch)"
B09YT65SL3,4.0,"Aroma Season Cordless Menstrual Heating Pad, 3 Heating Modes Auto Shut Off Electric Heating Pad for Relieve Cramps, Belly, Lower Back Pain"
B0B4FT4H7T,4.0,"Phanpy E-Fun Mini Electric Wearable Anti Leak Breast Pump Cordless Hands Free-Stronger Suction, Large Capacity, Less Noise and Painless, Mini Bottle"
B0B4W7XXX8,4.0,"Keto 3000 Exogenous Ketones - 120 Capsules, Faster Ketosis, Burn Fat for Energy, Manage Cravings, Support Metabolism - Keto Supplement for Women & Men"
B0B69Q94S1,4.0,"KaraMD Pure D3-10,000IU Vitamin D & Magnesium Supplement - Immune System, Bone, Teeth & Muscle Health for Women & Men - Vegetable Capsules - 120 Servings (120 Tablets)"
B0B6CHP71Z,4.0,"Nasal Aspirator for Baby | Baby Nose Suction | Electric Booger Remover for Baby and Toddler, Rechargeable Baby Nose Cleaner with Soothing Function, 3 Suction Levels & 3 Nozzles (005)"
B0B71MS534,4.0,"BEWTEIM Boobytape for Breast Lift Plus Size, 3 inch Boob Tape Contour Lift & Fashion, Sweatproof Body Tape for Lift & Push up, 1 Pair Silicon Nipple Covers and 5 Pairs Disposable Covers Brown"
B0B8F29C94,4.0,Back and Neck Massager
B0B8TFV2SR,4.0,"Lifio Vital Gut Repair+, Supports A Healthy Digestive & Immune System, Gluten-Free, Dairy-Free, No Preservatives, Net Wt 4.24 oz (60 Servings)"
B0B8ZZKX4Y,4.0,"Blood Pressure Monitor by Antrolife - Automatic Upper Arm Machine & Accurate Adjustable Digital BP Cuff Kit - Largest Backlit Display - Pulse Rate Monitoring Meter - with Batteries, Bag, USB-C Cable"
B0B9HVKPYG,4.0,Pressure Point Therapy Kit: The Complete Do-It-Yourself at Home Treatment Manual-Includes Book and Chart Pack
B0BBSFXYP5,4.0,"Special Supplies Vibrating Ball Pillow Sensory Pressure Activated for Kids and Adults, Plush Minky Soft Cover with Textured Therapy Stimulation Bumps, Blue"
B0BCWB11GX,4.0,"BXGOLKGD Knee Brace Leg Compression Sleeve, Knee Compression Sleeve Long with Patella Gel Pad Side Stabilizer, Full Leg Sleeves Apply to for Thighs, Calves, Knees, Running and Basketball"
B0BGRNLFMD,4.0,"Stainless Steel Cigar Cutter, 0.87"" Golf Hole Cigar Cutters, Dual Blade Precision Cigar Knife, Bronze Color Cigar Scissors"
B0BM9555TP,4.0,"Heated Sleep Eye Mask 3D Ergonomic Design Graphene Material Quickly Heated, Magnet Suction Wire Long-Lasting Heat, Breathable and Soft, Suitable for Nap Travel Decompression Relief Migraine Dry Eyes"
B0BPDYBN1T,4.0,NATALIST Pregnancy Tests Early Home Detection Kit for Women Clear & Accurate Rapid Results Ease Your Mind up to 5 Days Before Missed Period - 4 Count (Pack of 5)
B0BRRPX97X,4.0,"Grounding Mat for Improving Sleep, Grounding Pad for Health, Grounding Bed Mat with Grounding Cord for Better Working (13 * 23.6inch)"
B0BSLQGF68,4.0,"5-HTP Hemp Capsules for Body and Mind Balance - Hemp Oil Capsules with Vitamin B6 for Health, Immunity and Calming Support - Hemp Oil Soft Gels with Omega 3, 6, 9 - 2 Pack 120 Caps in Total (60 Capsules (Pack of 3))"
B0BWGV2CQS,4.0,"Silk Sleep Mask and Soft Eye Cover for Sleeping, Gender-Neutral (Black)"
B0C2W4PCW7,4.0,"Lil Mixins Breastfeeding Probiotic Duo for Women & Baby | Immune Support, Gut Health, Nursing Support | Drops & Capsules, 1 Month Supply"
B09SP5WN6P,3.9000000000000004,"Sandalwood Essential Oil 100ML,100% Pure Organic Sandalwood Essential Oils for Aromatherapy, Diffuser, Massage, Skin Care, Bath"
B003I7HOF6,3.9,Reizen Prism Bed Spectacles
B00CY88YXG,3.9,SCS Naturade Total Soy Vanilla NEW Formula - 3 lbs. x2
B00S7KFZTG,3.9,"Beaute La Royale Skin Cleansing Waterproof 6 Piece Body & Facial Brush Kit With Storage Cosmetics Bag, 4 Attachments and Rotating Brush"
B00VXJ09R6,3.9,"Vive Knee Brace - Open Patella Support for Arthritis, Joint Pain, Meniscus, ACL, Pains, Injury Recovery, Strains, Pulls, Tears and Swelling Relief - Adjustable Stabilizer - Athletic Running Wrap"
B00ZVMSU90,3.9,"Yohimbine HCl, 90 Capsules, Yohimbe Bark Extract Supplement for Men and Women"
B013TN8VQO,3.9,"Neogenis Labs BeetElite Ultra Concentrated Beet Root Shot, Blackcherry Flavor, 2 Pack of 20 Servings"
B015AMEWQU,3.9,Stetzerizer Filter - Power Line Em Filter (4)
B0170OLGFG,3.9,"Nutrisystem Snack Coconut Almond Bar, 4 Bars 1.3 oz each"
B0186EPRYK,3.9,Quemador De Grasa Y Acelerador Del Metabolismo - Pastillas para Adelgazar Rapido - Nuez De La India Capsulas 100% Natural - Tratamiento para 1 Mes! - Pierda Peso Mientras Duermes
B01EYDKLDO,3.9,"Gisala Metal Ceramic Heater Hair Straightening Brush, Auto Lock, Anti Scald, Zero Damage, Adjustable Temperature, Instant Heat Up Professional Hair Straightener (cyan)"
B06XWRZ6N3,3.9,Easydew Repair Control All Calming Essential Toner 7.10 fl oz - Skin Boosting Toner with Balanced Skin Purification I Calming Skin Treatment which Refines Skin Texture
B074CHDYLC,3.9,Muscletech Performance Series GAKIC 2.0 128 Caplets
B075RX69Q9,3.9,"ANDALUS Long Bottle Cleaning Brush, Multi-Functional Flexible Scourer for Decanters, Goblets, Glasses, Cups"
B075T5P7RK,3.9,"EAS AdvantEDGE High Protein Ready-to-Drink Protein Shakes, 30 grams of Protein, Chocolate Marshmallow, 12 Count"
B077BTR9H4,3.9,"Easydew Daily Double Hydra Toner - Hydrating, Soothing, Anti-Aging EGF, Serine - N.M.F(Natural Moisturizing Factors) for Oily, Sensitive, Acne-Prone, Dry Skin Types,5.41 Fl oz."
B07FCJVBFP,3.9,"AUXFUN Automatic Sex Machines with Vibrator Dildo,Female Masturbation Thrusting Pumping Gun with 6 Dildos and 2 Extension Tube Sex Toys, Size 6"
B07FLWM5W4,3.9,"Toothbrush Replacement Heads for VLANG Sonic Electric Toothbrush, VS2, 2 Pcs Deep Clean, Comfort Bristles (Black 2)"
B07KFBGCXQ,3.9,"40 Inch Numbers 0-9 Birthday Party Decorations Helium Foil Mylar Number Balloon (Digitale 2, Tiffany Pink)"
B07LCFZ9QC,3.9,Silicone Bath Body Brush BPA-Free Shower Back Scrubber with Long Handle for Women - Pink
B07MZHT6HJ,3.9,Noise Cancelling Ear Plugs by EarJoy - for Swimming Sleeping Musicians. Reusable. for Shooting Swim Concerts Sleep. Earplugs Sound Blocking. Silicone Base. Best Sound Reduction.
B07NBMCCLQ,3.9,"Gods Greens Organic Turmeric Curcumin Supplement 120 Veggie Caps 1,100mg Tumeric per Serving with 95% Curcuminoids and Piperine Black Pepper Extract f"
B07PY175B2,3.9,"Earthly Choice Organic Superfood Blend, 48 oz.- 2 Packs"
B07R4ZZ7VT,3.9,"Ancocs Adjustable Knee Braces for Women & Men with Side Stabilizers Breathable Neoprene Open Patella Relieves ACL, PCL, LCL, MCL, Meniscus Tear, Arthritis Cap Pain Knee Brace (Black1)"
B07RN86PSR,3.9,CJ Cheiljedang Innerb Aqua Bank Inner Beauty Care 300 mg × 56 Capsules - Hyaluronic Acid
B07S1MN2V1,3.9,"2 Pack Blue Light Blocking Glasses, Computer Reading Glasses Anti Eyestrain, Computer Blue-Light Blocking Glasses Nerd for Protecting Eyes with Cut UV400 Transparent Lens"
B07SBYPLZ9,3.9,"Knee Sleeves (1 Pair), 7mm Compression Knee Braces for Squats,Weightlifting,Powerlifting,Cross Training for Men & Women (X-Large)"
B07SW1JY29,3.9,"Amazon Basic Care NutriSure Original Nutrition Shake, Chocolate, Ready-to-Drink Shake, 6x8 oz"
B07VB5SC3K,3.9,"Vakker Teeth Whitening Kit, LED 5X Accelerator Tooth Whitener, (3) 3ml Carbamide Peroxide Gel and Tray, Non-Sensitive Formula, Whitens Stains and Enamel Safe"
B07WZ358K3,3.9,"Zilly High Fidelity Ear Plugs for Noise Reduction, Concentration, and Motorcycle Ear Protection - Decibel Reducing Ear Plugs for Tinnitus and Sensitivity Conditions + Waterproof Carrying Case (Blue)"
B07X9XSQV8,3.9,"Pill Box - LIZIMANDU 3 Compartment Medicine Pill Case,Portable Medicine Tablet Vitamin Holder Organizer for Purse Pocket Travel Gift(4 Pack,4-Marble Scene)"
B07Y32N7Y3,3.9,"Pacific PPE 4Pack Household Glove Mixed Package Reusable Cleaning Dishwashing Gloves-Latex Free Waterproof PVC Gloves for Kitchen,Gardening Gloves Unlined and Flocked with Cotton Liner(Yellow&Green,M?"
B07YWNMR6L,3.9,"Robylin Soft Shoes Inserts for Women & Men, Memory Foam Shoe Soles, Shock Absorption Feet Cushions, Trimmed to Anysize Great for Sneakers, Running Shoe, Casual Use, M"
B07YZ74ZPQ,3.9,"OMAX® Keto Coffee Creamer MCT Oil + Coconut Oil I Grass Fed Butter Coffee Creamer I Creamy, Unflavored Low-Carb Powdered Creamer for Coffee, Lattes | Keto Product, Boost Ketogenic Energy & Metabolism"
B07Z5CBWZN,3.9,"Pharmatech ® L-Carnitine 500 mg, Amino Acid, Supports Energy, Increase Performance, Gluten Free, Non GMO, Suitable for Vegetarians, Made in USA, 120 Tablets"
B07Z6KW7SX,3.9,"Metatarsal Pads - Ball of Foot Cushions for Women, 4D Design Comfortable Foot Pads for Pain Relief, Absorb Sweat, Fits All Shoes (Multi)"
B07ZQ4DBK5,3.9,"Aiwejay S1 Mini Sonic Electric Toothbrush,Type- C Charging Port, IPX7 Waterproof，Pearl White"
B0821MJYKP,3.9,DetraPel Fabric & Upholstery Protector - 5oz (150ml) - As Seen on Shark Tank
B0823F47KQ,3.9,"Pill Box - LIZIMANDU 3 Compartment Medicine Pill Case,Portable Medicine Tablet Vitamin Holder Organizer for Purse Pocket Travel Gift(4 Pack,4-Quicksand Scene)"
B08271JQF7,3.9,"NATALIST Easy Midstream Ovulation Test, 7 Count - Know Your Fertile Window"
B0829CC5FM,3.9,"Crutcheze Odor Destroying Spray - Medical, pet, Shoe, Active wear Deodorizer"
B082F2ZCMY,3.9,"Keto IV Electrolyte Drops + High Potassium | No Leak Dropper Bottle | 500mg Potassium + Magnesium, Sodium & Zinc | Hint of Raspberry | 30 Servings"
B082HD1R96,3.9,"Heel Cushion Pads Heel Shoe Grips Liner, Self-Adhesive 4D High Heel Cushion Snug Inserts Foot Care Protector for Men’s and Women’s Loose Shoes-Heel Pain Relief Heel Cushion Inserts (Black, 0.1in)"
B083NMF7H2,3.9,"Completely Keto Shake Meal Replacement Powder for Weight Loss - Low Carb Smoothie Mix Alternative to Protein Shakes, Strawberry Flavor"
B086D45G5M,3.9,"GINEKOO Kitchen Paper Towel Roll - Eco Friendly with Strong and Absorbent, Multipurpose & Washable, 50 Sheets / Roll"
B086RS482J,3.9,"Natural Konjac Facial Sponge, Gentle Exfoliating and Cleansing, Daily Mud Mask Remove, Safe for All Skin Type, Bamboo Charcoal"
B086W6DWFG,3.9,Heating Pad for Neck and Shoulders Neck Heating Pad Shoulder Heating Pads Heated Neck Wrap Electric Heating Pad 18*25INCH Gray
B0872JR586,3.9,"Ionic Zinc Orotate Liquid Drops: Ultra Concentrate - Immune System Support, Liver Health, Hormone Balance - Organic CinnaPlum Flavor (75 Servings) Vegan, Keto"
B0873CT5XN,3.9,"Natural Konjac Bath Sponge, with Bamboo Charcoal, Loofah Infused Konjac Body Sponge, Safe for All Skin Type"
B088GQ8X2F,3.9,"Safrel Vitamin C 1000mg with Rose Hips 25mg - Promotes Immunity, Antioxidant Activity, Healthy Aging and Overall Health (100 Caplet Servings of Premium, Vegan and Non-GMO Supplement)"
B0895DFGJ3,3.9,"Car Tissues RONGCHUANG Facial Tissue 6 Packs, 3 layers 150 Count Tissues Per Tube Portable Cylinder Box Roll for Office Car Home (Purple)"
B089K7ZPSX,3.9,Hair Clippers for Men Cordless Clipper Rechargeable Nose Hair Trimmer Beard Trimmer Body Trimmer Precision Trimmer 6 in 1 Waterproof Electric Haircut Grooming Kit
B08B5YGCZ3,3.9,Pet Toothbrush Dog Toothbrush Removing Bad Breath Tartar Cleaning Mouth Pet Dental Care Cat Cleaning MouthPlastic pet Three Head Toothbrush for Dogs (Two PCS Random Color)
B08B8KVL9M,3.9,"Asenlin Body Brush with Long Wooden Handle，Natural Bristle Shower Brush，Cleans the Body Easily Exfoliate Skin and Cellulite，Improves Blood Circulation, Skin Health"
B08C2PGDS8,3.9,"zelaxy Mask Strap Extenders, Soft Silicone Mask Holders for Relieve Ear Pain Caused by Mask (Thumb)"
B08CZ5JHY3,3.9,"Replacement Disposable Non-Woven Filter for Cloth Masks with Filter Pocket 70g/m² Polypropylene 100% Air Filter, Made in Korea, 30 pcs (Large (30pcs))"
B08D382M5N,3.9,Trexphinal Natural Energy Supplement - Boosts Performance
B08FHR7L23,3.9,"HeavenBird Portable Ozone Generator 600mg/h, Cleaning for Water Food Vegetable and Fruits"
B08FJT1HY6,3.9,"Energy Drinks | XP Sports Boost Energy Drink | Alertness + Focus Supplement + Eye Health Support | PreWorkout Drink for Men & Women | Gamer Energy Supplements | Rainbow Candy, 12 fl oz (6 Pack)"
B08FR1WZ21,3.9,"Silicone Bath Body Brush-MU BAMBOO Back Scrubber For Shower,  Exfoliating Soft Double-sided Silicone Body Scrubber For Men and Women. Eco Friendly, Easy To Use And Clean. (Blue)"
B08G1TJG37,3.9,Homesprit Strap Extender 12 PCS Reusable 3D Face Nose Mouth Bracket to Increase Space and 50 PCS Adjustable Strap Extender Non-Slip Ear Saver Strap Extension Ear Hook
B08HFSKWC3,3.9,2PCS Face Mask Lanyard Black-color Chain Fashionable Convenient BUDLE
B08HLGQLQV,3.9,"Face Mask with Nose Wire, Adult L/XL-Cotton Masks, 2-Layer Cloth Fabric Washable Reusable, Designer Prints Pack of 3 - Black"
B08HMV6JZQ,3.9,"Electric Razor for Women, ISTON Rechargeable Wet and Dry Painless Womens Shaver Body Hair Remover for Legs Underarms and Bikini Trimmer Cordless Waterproof Hair Lady Shaver with LED Light"
B08JFWQYX6,3.9,"Yuluki 3 Pack Reading Glasses Blue Light Blocking,Lightweight Comfortable Readers 2.5 Men Women,Fashion Computer Eyeglasses"
B08KF4FY5S,3.9,"HERLLY 8 Pcs Microfiber Dish Sponges Scrub, Dish Brush for Kitchen, Reusable and Non-Scratch Pans Cleaning Scrubber, Scrub Brush with Long Handle and Short Handle Colour Mix"
B08KXZ94WS,3.9,3 Pcs Bath Sponge Shower Soothing Exfoliating Sponge Natural Fiber Foam Sponge Body Cleaning Scrubbing Sponge for Women Men Kids
B08LGN5NMH,3.9,Pill Organizer Box Suitcase 6 Compartment Weekly Medication Vitamin Holder Pink BUDLE
B08MWDX6PV,3.9,"Cloth Face Mask 4ply Washable Reusable,Adjustable Earloop Unisex Adult Dust-Proof Face Mask,Galaxy-B,2PCS"
B08NFFW5Y7,3.9,Oopee Toilet Room Spray - Odor Eliminator For Strong Odor Room Fresheners - Toilet Spray For Poop Odor Eliminator - Air Fresheners For Home Room Fresheners - Travel Size Bathroom Spray - Pear Scent
B08P4XVGKF,3.9,Beef Bone Broth Powder - Organic Grass-fed Pure Protein Non-Gelling Type (2lb)
B08P6CX7MM,3.9,Hatteker Pro Foil Shaver Bald Head Shaver Barber Clipper 0mm Cordless Metal Double Foil Titanium Electric Razor Electric Shaver Rechargeable (Gold)
B08QRGX75W,3.9,Light Therapy Lamp UV-Free 10000 Lux LED Sunlight Sun Lamp LED Daylight Lamp with Adjustable Brightness Levels 6 Timer Memory Function Touch Control Standing Bracket Happy Mood Light for Home/Office
B08RDBSB1M,3.9,"UCARI Intolerance & Food Sensitivity Test Kit for Adults & Kids | 1500+ Food, Environmental, & Skin Intolerance Test Kit | 4 Tests in 1 | Non-Invasive Bioresonance Home Testing Kits, Fast Results"
B08T22B4HK,3.9,"JIANNZT Electric Face Cleansing Brush - Waterproof Facial Brush Silicone Facial Cleanser Sonic Face Scrub Brush Cleanser and Exfoliator Face Massager Exfoliating Brush Facial Tool, Hot Pink"
B08TM5184R,3.9,"18Pcs Bath Bomb Gift Set with Natural Essential Oils, Perfect for Moisturize Skin & Bubble Bath, Bath Bombs for Women ,Best Choice for Valentine's Day, Christmas, Mother's Day and Birthday Girls Kids"
B08W22DRGS,3.9,"OKIAAS Neck Ice Pack, Reusable Cold Pack Compress, Flexible Hot and Cold Therapy for Injuries, Pain Relief of Neck, Shoulder, Upper Back for Headaches, Swelling, Bruises, Sprains, 23.5"" X 8"" X 5"""
B08XW54V5M,3.9,Ashwagandha Tablets 1300mg Made with Organic Ashwagandha Extract Root Powder & Black Pepper Extract - 60 Ashwagandha Pills 100% Pure Ashwagandha Supplement Pill for Health Support
B08ZJNQVDG,3.9,Daily Bone Strength Supplements - Calcium Supplement with Vitamin D3 and K2 - BioPerine for Better Absorption - Bone Vitamins for Women and Men - 60 Vegetarian Capsules (2 Month Supply)
B09217KPZV,3.9,MONQ Roll-on Essential Oil Blends (Forest Roll-On)
B0924TQSS6,3.9,"Spira Kind Spirulina Nibs Algae Superfood, Organic Spirulina Algae, Plant Based Protein Spirulina Crunchies, Non-GMO, Vegan, Raw, Nutrient Dense Booster for Snacks, Smoothies, Salads, Toast - 3.2oz"
